id,created_at,text,retweet_count,favorite_count,media_count,url_count
1103682476818513921,2019-03-07 15:43:02,RT @KevinBrennanMP: It is Karen Bradley's job to be sensitive to both traditions in Northern Ireland - it's hard to see how she can continu…,12,0,0,0
1103682243107663874,2019-03-07 15:42:06,"RT @HackneyAbbott: The term ""coloured"", is an outdated, offensive and revealing choice of words.",1840,0,0,0
1103667590508015616,2019-03-07 14:43:53,"RT @WillowKaty: There are government strategies on loneliness, digital, industry, sport, clean air, rare diseases and a national pollinator…",5,0,0,0
1103657841389461509,2019-03-07 14:05:09,RT @DaniRowley: Amber Rudd undermining an important point about online abuse by referring to Diane Abbott as a “coloured woman” on @BBCRadi…,320,0,0,0
1103657617321312256,2019-03-07 14:04:15,@RhonddaBryant Chris - so many of us are very proud of the way you are handling this and I hope your interview with… https://t.co/Ng3VCpk0CQ,0,1,0,1
1103634036377960448,2019-03-07 12:30:33,"RT @HealthFabians: Ahead of International Women's Day, we acknowledge the fantastic efforts of the women in Labour's health team: @JulieFor…",6,0,0,0
1103633846585696257,2019-03-07 12:29:48,RT @Car_Abrahams: Congratulations to @NPCUK for mobilising older people in support of free tv licences for over-75s #SwitchedOff  Solidarit…,4,0,0,0
1103592656658153472,2019-03-07 09:46:07,"RT @JeremyH09406697: @TheLastLeg  

#Isitok that @EddieStobartCom only name their trucks after women?

Connor Sparrowhawk was a massive fan…",11,0,0,0
1103577731953053698,2019-03-07 08:46:49,RT @YvetteCooperMP: Downing Street had better deny this pretty quickly. The amendment we voted for 502-20 last week wasn’t conditional. The…,3310,0,0,0
1103453266124378114,2019-03-07 00:32:14,"RT @PartnersLymph: #LymphoedemaMattersEarly intervention facilitates self-care. 
Late = chronicity and complications @lymphsupport @British…",10,0,0,0
1103450125953888257,2019-03-07 00:19:45,"RT @Camhsunitparent: 100s stories CAMHS Child #Inpatients Call parents 
'My 1-1 is asleep I don't feel safe'
'I've pressed alarm &amp; 1-1 stil…",7,0,0,0
1103449895996928003,2019-03-07 00:18:50,"@joan_dame Great to see you today at the launch of Rachel's book, Joan",0,0,0,0
1103415115200806913,2019-03-06 22:00:38,"RT @SteveReedMP: Fantastic new campaign to persuade advertisers to stop funding fake news sites that spread hatred, bigotry and warp our po…",7,0,0,0
1103406755462201345,2019-03-06 21:27:25,"RT @LibbyWienerITV: Indicative vote came after pleas from Labour MPs Ruth Smeeth, Louise Ellman and Margaret Hodge for JLM members to stay",3,0,0,0
1103406737716113421,2019-03-06 21:27:21,"RT @LibbyWienerITV: Jewish Labour Movement votes to stay affiliated to Labour Party, want members to fight anti-semitism from within @itvne…",17,0,0,0
1103382530483503107,2019-03-06 19:51:09,"RT @tony4rochdale: The PM &amp; Karen Bradley have caused deep hurt by their comments today.  Labour stands on the side of truth and justice, i…",32,0,0,0
1103381631317000193,2019-03-06 19:47:35,"RT @johnmcdonnellMP: The #SpringStatement2019 is coming up and things look bleak. The Tories will not tell you this, but young people are f…",867,0,0,0
1103373988259119105,2019-03-06 19:17:13,"RT @LabourSJ: APPG on Knife Crime wrote to the PM today with 3 clear cross-party requests to tackle the knife epidemic. 
Alongside the Down…",87,0,0,0
1103328828439625730,2019-03-06 16:17:46,It's @WorldBookDayUK this week and I support the charity's #ShareAStory campaign. Sharing stories together for just… https://t.co/4W1npVVtpr,2,2,0,1
