id,created_at,text,retweet_count,favorite_count,media_count,url_count,Classification
1035930119620059136,2018-09-01 16:39:21,b'@harvo21 @Desudr0 @Moorie86 @Mack_2406 @luke_gilll @MsEaglette @MacraeJessica @decibelaberdeen @ASRomaEN\xe2\x80\xa6 https://t.co/rSM6DZeWQc',0,0,0,1,Non-Aligned
1035930108995952640,2018-09-01 16:39:19,b'@_JamesCooke_ @rippedturd @taniacheec @dave_sweetin @BILLHENDERSON63 @JARacing76 @iHashed @kenfitameen @KStrathdee\xe2\x80\xa6 https://t.co/fGOcCgtSV4',0,0,0,1,Non-Aligned
989208524545720320,2018-04-25 18:24:25,"b'@Dominos_UK Aberdeen Langstract cancelled my order with no reason or communication, told to contact the store , pho\xe2\x80\xa6 https://t.co/L2L45r5DDC'",0,1,0,1,SNP
542999796941078529,2014-12-11 11:10:14,b'@JamesRoseTips in',0,0,0,0,Non-Aligned
542789613631598592,2014-12-10 21:15:03,b'@JamesRoseTips knew it :)',0,0,0,0,Non-Aligned
542740803672879104,2014-12-10 18:01:05,"b""@JamesRoseTips plenty more on tonight let's go again !""",0,0,0,0,Non-Aligned
542737352452751360,2014-12-10 17:47:23,b'@JamesRoseTips cashed out',0,0,0,0,Non-Aligned
542699313508679680,2014-12-10 15:16:13,b'@JamesRoseTips yaaaaa',0,0,0,0,Non-Aligned
542432243264659457,2014-12-09 21:34:59,b'@JamesRoseTips boooooom',0,0,0,0,Non-Aligned
542421136684765184,2014-12-09 20:50:51,b'@JamesRoseTips me! Got 55 on this and real -1.5 ! Keeping my trigger cash out finger ready just in case!',0,0,0,0,LibDem
498960838578176000,2014-08-11 22:35:08,b'@angry_mo @GlasgowOsteo quorn with Ebola',0,0,0,0,Non-Aligned
498959618195087361,2014-08-11 22:30:17,"b""@angry_mo @GlasgowOsteo I've been shat on a few times in the last week Damn seagulls!""",0,0,0,0,Non-Aligned
490155053580570624,2014-07-18 15:24:06,b'@_JakeDunne @Tesco This colleague must be punished to the full extent of the law! ;)',1,1,0,0,Conservative
481853010478632960,2014-06-25 17:34:44,b'@stevelyrocks @Carterjase hahahah what the Fuck!',1,0,0,0,Non-Aligned
421782762962812928,2014-01-10 23:17:01,b'@XxxElls iam the real captain! Nothing wrong with fish fingers!',0,0,0,0,Non-Aligned
401044040852201472,2013-11-14 17:48:45,b'Glasgow bound ! Alice and chains and ghost!',0,2,0,0,Green
399514864781381632,2013-11-10 12:32:21,b'@HennoNufc naaaas :p',0,0,0,0,Non-Aligned
399501706956111872,2013-11-10 11:40:03,b'We will remember them.',0,0,0,0,Non-Aligned
394127424470138881,2013-10-26 15:44:35,"b""@stevelyrocks I won't it's going to be winter soon keep my face warm!""",0,0,0,0,Labour
388822808253698049,2013-10-12 00:25:56,"b""Can't sleep , man flu ! :'(""",0,0,0,0,Non-Aligned
377498530505822208,2013-09-10 18:27:17,b'@stevelyrocks yeah hacked! Changed password! Bastards haha',0,0,0,0,Non-Aligned
348041675542769664,2013-06-21 11:36:16,b'@stevelyrocks @LilBlackLamb @Carterjase @Jimmyrubarb @schminzed  brewdog makes me wibbly wobbley',0,0,0,0,Conservative
343458939612037122,2013-06-08 20:06:07,b'@Carterjase @stevelyrocks @LilBlackLamb @schminzed I want that sofa!',0,0,0,0,Non-Aligned
343433080733827072,2013-06-08 18:23:21,"b""@stevelyrocks @LilBlackLamb @schminzed @Carterjase it's missing a Bottle of red wine! Haha :p""",0,0,0,0,Non-Aligned
340794684068745216,2013-06-01 11:39:18,"b""@stevelyrocks @LilBlackLamb @schminzed I'm on holiday after Friday next week! La la la""",0,0,0,0,Non-Aligned
340539718578089984,2013-05-31 18:46:10,"b""@LilBlackLamb @stevelyrocks @schminzed @Carterjase not fair I'm working :(""",0,0,0,0,Non-Aligned
334628566308356096,2013-05-15 11:17:21,b'@Carterjase @stevelyrocks @schminzed @LilBlackLamb must of been some party',0,0,0,0,LibDem
331112127928606721,2013-05-05 18:24:17,"b'@Carterjase @schminzed @stevelyrocks @LilBlackLamb @SP7440 Dildo , lube , calipers and a packet of cheesy wotsists'",0,0,0,0,SNP
331110942911893505,2013-05-05 18:19:35,b'@schminzed @stevelyrocks @LilBlackLamb @Carterjase @SP7440 DILDO DILDO DILDO!',0,0,0,0,Non-Aligned
327942105718747136,2013-04-27 00:27:45,"b""@stevelyrocks sorry couldn't make it working at 6am! :(""",0,0,0,0,Labour
319671633470177280,2013-04-04 04:43:51,b'@Deans23SAFC girls!',0,0,0,0,Non-Aligned
266885264297820160,2012-11-09 12:49:40,b'@schminzed @stevelyrocks @LilBlackLamb @Jimmyrubarb that lools like fun! Should of done it at 5am to piss of the neighbours!',0,0,0,0,SNP
242316453213245440,2012-09-02 17:41:59,b'@schminzed hahahaha i was being terrorized yesterday by them! Hate wasps! Should of took a photo!',0,0,0,0,Non-Aligned
240081847885910017,2012-08-27 13:42:27,b'@Carterjase @stevelyrocks @schminzed @LilBlackLamb calves extensions are killer! Be lucky if i can walk 2moro!',0,0,0,0,Non-Aligned
240080896181563392,2012-08-27 13:38:40,b'@stevelyrocks @schminzed @LilBlackLamb @Carterjase leg day in the gym has left me all wibbley wobbley',0,0,0,0,Non-Aligned
239756123668877312,2012-08-26 16:08:08,b'@stevelyrocks @Carterjase @LilBlackLamb @schminzed golliwog?',0,0,0,0,Non-Aligned
233099211896414208,2012-08-08 07:15:57,b'@schminzed @Carterjase @LilBlackLamb @stevelyrocks it totally does!',0,0,0,0,Non-Aligned
233092737568755712,2012-08-08 06:50:13,"b'@stevelyrocks @schminzed @LilBlackLamb @Carterjase suger puff piss this morning , along with homogenised milk wtf is that? Milk for puffs?'",0,0,0,0,Green
232984156932550656,2012-08-07 23:38:46,"b'@stevelyrocks @schminzed @LilBlackLamb Dildo , Dildo!'",0,0,0,0,Non-Aligned
232983955832442880,2012-08-07 23:37:58,b'@FidBrown you better belive it!',0,0,0,0,Non-Aligned
205327144539267072,2012-05-23 15:59:40,b'@rybog03 snap city!',0,0,0,0,Non-Aligned
170261609204301824,2012-02-16 21:41:45,b'@Carterjase @stevelyrocks mental 9 darter by Taylor beer everywhere',0,0,0,0,UKIP
170259774246633472,2012-02-16 21:34:29,b'@stevelyrocks @Carterjase pretty mental http://t.co/4NIEDj1t',0,0,1,0,LibDem
169880150857629696,2012-02-15 20:25:58,"b""@Carterjase aye finish at 5 , said we'd meet emo in Tks at 5.30? Grab a pinty then head up ? That mean u have a spare ticket ?""",0,0,0,0,SNP
169872690155503618,2012-02-15 19:56:20,b'@Carterjase hey Man whats happening 2moro?',0,0,0,0,Non-Aligned
