id,created_at,text,retweet_count,favorite_count,media_count,url_count
1099186546756984832,2019-02-23 05:57:49,"RT @KamalaHarris: As President, I will fight for Medicare for All. No American should go bankrupt because they can’t pay a hospital bill. H…",3321,0,0,0
1099111788166213636,2019-02-23 01:00:45,RT @WhitneyCummings: I love you so much Brody Stevens. Nobody has been nicer in comedy than you. My heart is shattered. https://t.co/sOl9PL…,288,0,0,0
1099111684323622912,2019-02-23 01:00:20,RT @pattonoswalt: If you are depressed or feeling suicidal please please please please please reach out to ANYONE. I never get to see Brody…,6344,0,0,0
1099111639910137866,2019-02-23 01:00:10,RT @WendySiegelman: Last month Cohen gave prosecutors new info on Trump org - on insurance claims Trump org filed over the years (showing s…,501,0,0,0
1099111607899176961,2019-02-23 01:00:02,"RT @nytimes: Breaking News: Michael Cohen, President Trump’s former lawyer, gave prosecutors information about possible irregularities at t…",1909,0,0,0
1099023385915469824,2019-02-22 19:09:28,"RT @WashNews: .@ABC &amp; @ABC7Chicago confirm:
R Kelly has been charged with 10 counts of felony criminal sexual abuse involving 4 minors. Vic…",241,0,0,0
1099023360451842049,2019-02-22 19:09:22,"RT @wkamaubell: I know it is Oscar weekend, but this proves some films are bigger than awards, ratings, and how much money is made. @dreamh…",471,0,0,0
1099023312674533383,2019-02-22 19:09:11,RT @ZerlinaMaxwell: It took this long to indict R. Kelly because the victims are Black girls. Asked and Answered.,1804,0,0,0
1099023305045172225,2019-02-22 19:09:09,"RT @CNN: BREAKING: An indictment has been handed down against musician R. Kelly by the Cook County State's Attorney office, two sources wit…",433,0,0,0
1099023290121756672,2019-02-22 19:09:05,RT @TwitterMoments: Singer R. Kelly is due to appear in court on March 8 after being charged with 10 counts of aggravated criminal sexual a…,1705,0,0,0
1099023176275820546,2019-02-22 19:08:38,All I know is R. Kelly better have perfected his hiding skills since his dumbass got trapped in that closet.,0,6,0,0
1099020767323398145,2019-02-22 18:59:04,RT @tlcprincess: R. KELLY IS A FUCKING MONSTER 🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️,8,0,0,0
1099019329549598721,2019-02-22 18:53:21,It’s like the more you move up the scum scale the more orange your skin turns. Robert Kraft is like 3/4 a Donald on… https://t.co/UxGoLO4tlK,1,6,0,1
1099016303904546816,2019-02-22 18:41:20,Robert Kraft is proof that money can’t buy you morals or common sense. You’re 77 with billions of dollars. Put the… https://t.co/OEo1Pgjuig,2,15,0,1
1098931716796936192,2019-02-22 13:05:13,"RT @rolandsmartin: Dear mainstream media! I fully expect to see massive coverage of #ChristopherHasson, the white supremacist Coast Guard l…",336,0,0,0
1098930519767695360,2019-02-22 13:00:27,RT @DrJasonJohnson: The only way #JussieSmollett impacts your view of hate crimes against Black / LGBTQ people is if you were inclined to d…,148,0,0,0
