id,created_at,text,retweet_count,favorite_count,media_count,url_count,Classification
1108337451532193792,2019-03-20 12:00:15,"b'RT @TSMViss: NEW INTRO TODAY!\n\nToday is going to be a good day!\n\nLive more @PlayApex Octane, Battle Pass!\n\n#Apex #ApexLegends #ApexLegendsC\xe2\x80\xa6'",6,0,0,0,Non-Aligned
1108135645199982593,2019-03-19 22:38:20,"b'RT @JCVD: \xe2\x80\x9cYou never know how strong you are, until being strong is the only choice you have.\xe2\x80\x9d\n\n#JCVD https://t.co/exeJWUT2lS'",185,0,1,0,Conservative
1105235308596117505,2019-03-11 22:33:26,"b'RT @TSMViss: We surpassed a big milestone today, the pack is currently 10K plus subscribers, we also unlocked the final tier of emote slots\xe2\x80\xa6'",132,0,0,0,Non-Aligned
1104344795844149248,2019-03-09 11:34:51,"b'RT @JCVD: Hi guys! I\xe2\x80\x99m training for my new movie and thinking about new fighting scenes for future movies! Love you all, from Hong Kong!\n\n#\xe2\x80\xa6'",232,0,0,0,Non-Aligned
1102164077470728192,2019-03-03 11:09:27,"b""RT @TSMViss: Hey @PlayApex let's get @drdisrespect in the game. https://t.co/yGqdPyRNsF""",614,0,0,1,Non-Aligned
1101790206900998150,2019-03-02 10:23:50,b'\xf0\x9f\x98\x8e\xf0\x9f\xa4\x98 https://t.co/7QFldDpgZA',0,0,0,1,Non-Aligned
1101064462570868736,2019-02-28 10:19:59,"b'RT @JCVD: Hi guys! 31 years ago today, \xe2\x80\x98Bloodsport\xe2\x80\x99 was released and my Hollywood dream began!\n\nWhat\xe2\x80\x99s your favourite moment from the movie\xe2\x80\xa6'",710,0,0,0,Non-Aligned
1095604590693748736,2019-02-13 08:44:24,"b'RT @drdisrespect: Felt good to play with my normal crew of friends/streamers in @RealKraftyy and @TSMViss.  12 wins, 15 games, tons of kill\xe2\x80\xa6'",256,0,0,0,Non-Aligned
1092352762044694528,2019-02-04 09:22:48,b'RT @drdisrespect: I love being the best.',1375,0,0,0,Non-Aligned
1089893091304267777,2019-01-28 14:28:56,b'@drdisrespect \xf0\x9f\xa4\xa3\xf0\x9f\x91\x8d',0,2,0,0,Non-Aligned
1089893072043999233,2019-01-28 14:28:52,b'RT @drdisrespect: You son of a bitch.  \n\nThis isn\xe2\x80\x99t over Summit. https://t.co/yFhiZqz4rE',1243,0,0,1,Non-Aligned
1088405366935904256,2019-01-24 11:57:15,b'@DangerousdanUK Cunts \xf0\x9f\xa4\xa3',0,1,0,0,Non-Aligned
1088228753313054720,2019-01-24 00:15:27,b'@DangerousdanUK @drdisrespect @HuntShowdown @HuntTogether Hahah \xf0\x9f\xa4\xa3 @drdisrespect',0,1,0,0,Non-Aligned
1087874720278724608,2019-01-23 00:48:39,b'@SystemAnonym0us Probs both at some point \xf0\x9f\x98\x8e\xf0\x9f\x91\x8d',0,1,0,0,Non-Aligned
1086978476568137729,2019-01-20 13:27:18,b'@Zearxy White \xf0\x9f\xa4\xa3',0,1,0,0,Non-Aligned
1085922598914060293,2019-01-17 15:31:37,b'RT @game_collection: FOLLOW US AND RT to win a slightly damaged copy of Call of Duty Black Ops 4! Winner announced MONDAY 21/1/19 at 3pm! #\xe2\x80\xa6',1821,0,0,0,Non-Aligned
1083688392725094401,2019-01-11 11:33:41,b'RT @drdisrespect: Yayayayayaya\n\nhttps://t.co/VHd6HFksUd',999,0,0,1,Non-Aligned
1082938154569687042,2019-01-09 09:52:30,b'@DangerousdanUK To hell with this sh**...',0,1,0,0,Non-Aligned
1079515888305475587,2018-12-30 23:13:38,b'https://t.co/dnAocDIkgu',0,0,0,1,Non-Aligned
1079106570582134784,2018-12-29 20:07:09,b'https://t.co/kpsjfqwyrk',0,1,0,1,Non-Aligned
1078108168876630017,2018-12-27 01:59:52,"b'RT @drdisrespect: Dear #ChampionsClub,\n\nI\xe2\x80\x99m sure you made Jaken\xe2\x80\x99s Christmas today.  I\xe2\x80\x99ll tell you what, you also made mine because of this.\xe2\x80\xa6'",506,0,0,0,LibDem
1074501520115273728,2018-12-17 03:08:20,b'@toxic2204 @WWERDream COME ON Rollins \xe2\x9c\x8a\xf0\x9f\x98\x8e !',0,1,0,0,Non-Aligned
1074501177394515969,2018-12-17 03:06:58,b'@toxic2204 @WWERDream \xf0\x9f\xa4\xa3',0,0,0,0,Non-Aligned
1074030510437994504,2018-12-15 19:56:42,"b'@LegacyKillaHD @RockstarGames I mean, the world already exists in RDR2 and it looks even better. So why to remaster\xe2\x80\xa6 https://t.co/7PYXyABQqT'",0,1,0,1,Conservative
1073254890804256769,2018-12-13 16:34:40,b'BFV Close Win\nFrom @steam_games:  https://t.co/XjcAbrxYfo',0,0,0,1,Non-Aligned
1073046148074692608,2018-12-13 02:45:12,b'From @steam_games:  https://t.co/4dHceI64j9',0,1,0,1,Non-Aligned
1071567066380017667,2018-12-09 00:47:52,b'@Zearxy Hey get well soon and comeback to kicking ass \xf0\x9f\x98\x89\xf0\x9f\x91\x8d x !',0,1,0,0,Non-Aligned
